ma,cay,ma1,khoa,loai,vido,tenhc,kinhdo,matinh,tentinh,matinhxa,dansonguoi,trungtamhc,dientichkm2,truocsapnhap,area
1609,1551.1609,1512,17Mường Xén,xã,19.3627,Mường Xén,104.095,17,tỉnh Nghệ An,17.1512,10396,UBND huyện Kỳ Sơn,182.49,"Thị trấn Mường Xén, Xã Tà Cạ, Xã Tây Sơn",184516416.0
1610,1551.161,1513,17Mỹ Lý,xã,19.638,Mỹ Lý,104.348,17,tỉnh Nghệ An,17.1513,5861,UBND xã Mỹ Lý,211.03,Không sáp nhập,213603453.0
1555,1551.1555,1514,17Bắc Lý,xã,19.6386,Bắc Lý,104.237,17,tỉnh Nghệ An,17.1514,5552,UBND xã Bắc Lý,109.17,Không sáp nhập,110409755.0
1594,1551.1594,1515,17Keng Đu,xã,19.6249,Keng Đu,104.116,17,tỉnh Nghệ An,17.1515,5098,UBND xã Keng Đu,98.24,Không sáp nhập,99528801.0
1611,1551.1611,1516,17Na Loi,xã,19.5678,Na Loi,104.177,17,tỉnh Nghệ An,17.1516,4321,UBND xã Na Loi,141.86,"Xã Đoọc Mạy, Xã Na Loi",143690307.0
1591,1551.1591,1517,17Huồi Tụ,xã,19.5256,Huồi Tụ,104.26,17,tỉnh Nghệ An,17.1517,5177,UBND xã Huồi Tụ,109.03,Không sáp nhập,110331818.0
1606,1551.1606,1518,17Mường Lống,xã,19.4978,Mường Lống,104.371,17,tỉnh Nghệ An,17.1518,5649,UBND xã Mường Lống,148.31,Không sáp nhập,161354284.0
1612,1551.1612,1519,17Na Ngoi,xã,19.2239,Na Ngoi,104.212,17,tỉnh Nghệ An,17.1519,9536,UBND xã Na Ngoi,341.25,"Xã Nậm Càn, Xã Na Ngoi",345516432.0
1613,1551.1613,1520,17Nậm Cắn,xã,19.4553,Nậm Cắn,104.153,17,tỉnh Nghệ An,17.152,8694,UBND xã Nậm Cắn,147.70,"Xã Phà Đánh, Xã Nậm Cắn",149654397.0
1593,1551.1593,1521,17Hữu Kiệm,xã,19.3999,Hữu Kiệm,104.245,17,tỉnh Nghệ An,17.1521,12609,UBND xã Hữu Lập,188.97,"Xã Bảo Nam, Xã Hữu Lập, Xã Hữu Kiệm",191080779.0
1568,1551.1568,1522,17Chiêu Lưu,xã,19.3462,Chiêu Lưu,104.294,17,tỉnh Nghệ An,17.1522,9797,UBND xã Chiêu Lưu,196.93,"Xã Bảo Thắng, Xã Chiêu Lưu",198261696.0
1608,1551.1608,1523,17Mường Típ,xã,19.3078,Mường Típ,103.993,17,tỉnh Nghệ An,17.1523,6412,UBND xã Mường Típ,217.66,"Xã Mường Ải, Xã Mường Típ",220497260.0
1666,1551.1666,1524,17Tương Dương,xã,19.2473,Tương Dương,104.394,17,tỉnh Nghệ An,17.1524,18479,UBND huyện Tương Dương,330.95,"Thị trấn Thạch Giám, Xã Lưu Kiền, Xã Xá Lượng",347160663.0
1627,1551.1627,1525,17Nhôn Mai,xã,19.5674,Nhôn Mai,104.498,17,tỉnh Nghệ An,17.1525,7060,UBND xã Nhôn Mai,310.26,"Xã Mai Sơn, Xã Nhôn Mai",307955783.0
1592,1551.1592,1526,17Hữu Khuông,xã,19.485,Hữu Khuông,104.626,17,tỉnh Nghệ An,17.1526,2939,UBND xã Hữu Khuông,263.79,Không sáp nhập,266760651.0
1678,1551.1678,1527,17Yên Na,xã,19.352,Yên Na,104.537,17,tỉnh Nghệ An,17.1527,9530,UBND xã Yên Na,297.32,"Xã Yên Tĩnh, Xã Yên Na",300465345.0
1615,1551.1615,1528,17Nga My,xã,19.3091,Nga My,104.82,17,tỉnh Nghệ An,17.1528,8467,UBND xã Nga My,302.52,"Xã Xiêng My, Xã Nga My",305334637.0
1598,1551.1598,1529,17Lượng Minh,xã,19.3995,Lượng Minh,104.471,17,tỉnh Nghệ An,17.1529,5322,UBND xã Lượng Minh,227.97,Không sáp nhập,225206997.0
1677,1551.1677,1530,17Yên Hòa,xã,19.2825,Yên Hòa,104.695,17,tỉnh Nghệ An,17.153,8418,UBND xã Yên Hòa,211.01,"Xã Yên Thắng, Xã Yên Hòa",212812366.0
1647,1551.1647,1531,17Tam Thái,xã,19.1503,Tam Thái,104.456,17,tỉnh Nghệ An,17.1531,7730,UBND xã Tam Hợp,356.01,"Xã Tam Hợp (huyện Tương Dương), Xã Tam Thái",346989360.0
1646,1551.1646,1532,17Tam Quang,xã,19.1156,Tam Quang,104.583,17,tỉnh Nghệ An,17.1532,13013,UBND xã Tam Quang,507.95,"Xã Tam Đình, Xã Tam Quang",512243600.0
1665,1551.1665,1533,17Trường Vinh,phường,18.6798,Trường Vinh,105.74,17,tỉnh Nghệ An,17.1533,141477,UBND phường Trường Thi,34.22,"Phường Bến Thủy, Phường Hưng Dũng, Phường Hưng Phúc, Phường Trung Đô, Phường Trường Thi, Phường Vinh Tân, Xã Hưng Hòa",34317612.0
1673,1551.1673,1534,17Vinh Lộc,phường,18.7326,Vinh Lộc,105.724,17,tỉnh Nghệ An,17.1534,68086,UBND phường Hưng Lộc,38.86,"Phường Hưng Lộc, Xã Nghi Phong, Xã Nghi Thái, Xã Nghi Xuân, Xã Phúc Thọ",38813805.0
1570,1551.157,1535,17Cửa Lò,phường,18.788,Cửa Lò,105.726,17,tỉnh Nghệ An,17.1535,64760,UBND thị xã Cửa Lò,29.09,"Phường Nghi Hải, Phường Nghi Hòa, Phường Nghi Hương, Phường Nghi Tân, Phường Nghi Thu, Phường Nghi Thủy, Xã Thu Thủy",26193842.0
1616,1551.1616,1536,17Nghi Lộc,xã,18.7692,Nghi Lộc,105.635,17,tỉnh Nghệ An,17.1536,46022,UBND huyện Nghi Lộc,33.31,"Thị trấn Quán Hành, Xã Diên Hoa, Xã Nghi Trung, Xã Nghi Vạn",33487370.0
1670,1551.167,1537,17Văn Kiều,xã,18.8423,Văn Kiều,105.503,17,tỉnh Nghệ An,17.1537,28341,UBND xã Nghi Kiều và Nghi Văn,63.46,"Xã Nghi Kiều, Xã Nghi Văn",63716498.0
1582,1551.1582,1538,17Hải Lộc,xã,18.8691,Hải Lộc,105.632,17,tỉnh Nghệ An,17.1538,21940,UBND xã Nghi Yên và Nghi Tiến,41.25,"Xã Nghi Thiết, Xã Nghi Tiến, Xã Nghi Yên",42060782.0
1655,1551.1655,1539,17Thần Lĩnh,xã,18.8328,Thần Lĩnh,105.599,17,tỉnh Nghệ An,17.1539,21718,UBND xã Nghi Đồng và Nghi Phương,44.69,"Xã Nghi Đồng, Xã Nghi Hưng, Xã Nghi Phương",44639479.0
1628,1551.1628,1540,17Phúc Lộc,xã,18.7999,Phúc Lộc,105.543,17,tỉnh Nghệ An,17.154,28236,UBND xã Nghi Mỹ và Nghi Lâm,70.50,"Xã Nghi Công Bắc, Xã Nghi Công Nam, Xã Nghi Lâm, Xã Nghi Mỹ",70896666.0
1664,1551.1664,1541,17Trung Lộc,xã,18.8231,Trung Lộc,105.66,17,tỉnh Nghệ An,17.1541,31182,UBND xã Nghi Long và Nghi Xá,31.35,"Xã Nghi Long, Xã Nghi Quang, Xã Nghi Thuận, Xã Nghi Xá",31867490.0
1576,1551.1576,1542,17Đông Lộc,xã,18.7856,Đông Lộc,105.69,17,tỉnh Nghệ An,17.1542,31219,UBND xã Khánh Hợp và Nghi Thạch,29.32,"Xã Khánh Hợp, Xã Nghi Thạch, Xã Thịnh Trường",29579334.0
